AreaName,id,name,venuelat,venuelng,category
Richview,4ff1dbf1e4b07cca845d6e91,Booster Juice,43.67952707,-79.54477308,Smoothie Shop
Richview,4b7df51cf964a52012dc2fe3,Second Cup,43.67947509,-79.54477327,Coffee Shop
Richview,4b757735f964a520100e2ee3,Richview Square,43.67942702,-79.54612117,Shopping Mall
Richview,4d6d1a22cf7e41bdb5b58285,TD Canada Trust,43.6794111,-79.5469618,Bank
Richview,4dbc7c1543a1d8504b8dbb6c,Rexall,43.679583,-79.5466,Pharmacy
Richview,502e9e38e4b021f7a49f994e,Subway,43.67943616,-79.54469776,Sandwich Place
Richview,4cc7946f8c5b236a3a7afa6d,Pizza Pizza,43.67943529,-79.54608846,Pizza Place
Richview,4be098cccb81c9b6015f668b,The Beer Store,43.679583799999996,-79.5466,Beer Store
Richview,5373f5cd498e6b4ca04b2ef7,Asian Express,43.67945747,-79.54632996,Asian Restaurant
Richview,4d3997f66de7721e8719e649,Pet Valu,43.67943347,-79.54691724,Pet Store
Richview,4cff175bc00a594174b88f87,Timothy's World News Cafe,43.67930625,-79.54686674,Café
Richview,4d1388d0ffa36ea869dc00db,LCBO,43.67923276,-79.54695121,Liquor Store
Richview,4eab24140aafb00bd8d92e3c,M&M Food Market,43.67909067,-79.54719007,Grocery Store
Downtown,55be4bd4498e08d9ccc061e4,NEO COFFEE BAR,43.65070234,-79.3692594,Coffee Shop
Downtown,51853a73498e4d97a8b20831,Rooster Coffee,43.65189966,-79.36560912,Coffee Shop
Downtown,4ad776eef964a520e20a21e3,Mangia and Bevi Resto-Bar,43.65224952,-79.36635531,Italian Restaurant
Downtown,5022a0cde4b0c3bc4aff8d5c,The Black Canary Espresso Bar,43.65186873,-79.36850642,Café
Downtown,57b897ae498e3e26328a955e,Starbucks,43.651225,-79.367983,Coffee Shop
Downtown,4cbdc6784495721ea262617a,Fusaro's,43.6533468,-79.36951732,Italian Restaurant
Downtown,518e6d3a498e3e5f52a938e3,Bulk Barn,43.64999369,-79.37009943,Grocery Store
Downtown,4af4abe2f964a520eef421e3,EQ3,43.65129554,-79.36825667,Furniture / Home Store
Downtown,4b08208af964a5205f0423e3,Le Petit Déjeuner,43.65082249,-79.3704386,Breakfast Spot
Downtown,4fad7eb3e4b0b0320d241fa4,LCBO,43.65098234,-79.36536082,Liquor Store
Downtown,587d61b42868046f4347acc5,The Poet Cafe,43.65063683,-79.37127574,Café
Downtown,58c7fbf7424f9373e6427e99,Starbucks,43.651613,-79.364917,Coffee Shop
Downtown,4ae5f583f964a52084a321e3,The George Street Diner,43.65297,-79.37146700000001,Diner
Downtown,4b64d531f964a52090d32ae3,On The Rocks,43.65040845,-79.36835448,Karaoke Bar
Downtown,4e11d1fc1495c8d31bc9a291,Young People's Theatre,43.64979312,-79.36888127,Theater
Downtown,56423155498e78e89181cb44,Cluck Clucks,43.64964843,-79.36640781,Restaurant
Downtown,4af61930f964a520260122e3,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
Downtown,4fff1f96e4b042ae8acddca5,Fahrenheit Coffee,43.65238359,-79.37271904,Coffee Shop
Downtown,4b72f550f964a5202e922de3,Mystic Muffin,43.65248355,-79.37265473,Middle Eastern Restaurant
Downtown,506880f3e8893b5a347c4043,Triple A Bar (AAA),43.651658399999995,-79.37272017,BBQ Joint
Downtown,4ae7c386f964a52094ad21e3,Betty's,43.65158717,-79.36751495,Bar
Downtown,561ffc99498e1468dac63cdd,Schnitzel Queen,43.65423906,-79.37053285,German Restaurant
Downtown,4ad4c062f964a520fbf720e3,St. Lawrence Market (South Building),43.648743200000006,-79.37159698,Farmers Market
Downtown,5980a832898bdc3d188e85b9,FARMR Eatery & Catering,43.64841986,-79.3702738,Bistro
Downtown,4bbe53a1848da593e522ea6d,St. Lawrence Market (North Building),43.648792900000004,-79.37194536,Farmers Market
Downtown,56d8dff7498eb4e5e661e78d,Ardo,43.65120113,-79.36835028,Italian Restaurant
Downtown,4b646bedf964a520d5b12ae3,Pet Cuisine,43.64997022,-79.36992359,Pet Store
Downtown,589b45bfaf5c141e6c9e0c3b,FAMO Sandwiches,43.654064,-79.369515,Sandwich Place
Downtown,4c6eb1c9c524370414ae2beb,Stonemill Bread,43.64866822,-79.37160962,Bakery
Downtown,4b23c8c9f964a520a15924e3,The Optic Zone,43.6497299,-79.37170157,Optical Shop
Downtown,50587461ebca60fc610dfc58,St. Lawrence Market Plaza,43.649168599999996,-79.37232987,Art Gallery
Downtown,4ad8ad9bf964a520a51321e3,Pearl Diver,43.65148129,-79.37359954,Gastropub
Downtown,4b86b209f964a520cf9631e3,Buster's Sea Cove,43.64849509,-79.37146232,Seafood Restaurant
Downtown,4b6dcbf5f964a520ab902ce3,Everyday Gourmet (Teas & Coffees),43.64875715,-79.3716454,Coffee Shop
Downtown,4b647148f964a52080b32ae3,Carousel Bakery,43.64870728,-79.37158005,Bakery
Downtown,534effeb498e6464d5c4885c,Market Street Catch,43.64850142,-79.37180802,Seafood Restaurant
Downtown,4beb31b662c0c9282ed9e1d4,OIP Dance Centre,43.65291182,-79.37175766,Dance Studio
Downtown,4b8010c5f964a520054f30e3,Seafront Fish Market,43.64847853,-79.37148943,Fish Market
Downtown,4cc8c0bbd338236a7cc49e7c,St Lawrence Community Centre Pool,43.64955698,-79.36506251,Gym Pool
Downtown,4af71c9df964a520fc0522e3,Aveda Institute Toronto,43.65009641,-79.37362952,Cosmetics Shop
Downtown,4bb3b268eb3e9521cd82cb0a,St. James Park,43.650424799999996,-79.37231097,Park
Downtown,4e1de62a31516450302586e3,Olympic Cheese,43.64870155,-79.37154069,Cheese Shop
Downtown,4bb680ed1344b713b8a09d04,Berkeley Street Theatre,43.65051725,-79.36417259,Theater
Downtown,4af9a379f964a520c91222e3,Bombay Palace,43.65117354,-79.37213984,Indian Restaurant
Downtown,4c2b80a6ae6820a18fe91743,Crepe It Up!,43.64873614,-79.37162307,Creperie
Downtown,4c8102a1d8086dcb21866852,Scheffler's Deli,43.64864335,-79.37153682,Cheese Shop
Downtown,536fd522498e09c6690800e2,Balzac's Coffee,43.6484565,-79.37178994,Café
Downtown,4ad4c05ff964a52037f720e3,Paddington's Pump,43.649035,-79.371899,Diner
Downtown,4b0be254f964a520693423e3,Berkeley Bistro,43.64995994,-79.36388845,Gastropub
Downtown,5502123f498ec719aab7c5f3,True True Diner,43.65059045,-79.37146737,Diner
Old East York,5155ca12e4b0e05526806bdf,The Wren,43.68246741,-79.32807926,American Restaurant
Old East York,4f0f11fbe4b035449917e927,Red Rocket Coffee,43.68234009,-79.32852985,Café
Old East York,4ad9221cf964a520671821e3,Rendez-Vous Restaurant Bar & Cafe,43.68257027,-79.32754383,Ethiopian Restaurant
Old East York,56b22a69498efcfe44eafab5,Starbucks,43.682379,-79.327249,Coffee Shop
Old East York,5aeeffcfcf72a0002c937ed8,City Betty,43.6824,-79.32873000000001,American Restaurant
Old East York,4eddcd237bebc294554744bb,Morgan's on the Danforth,43.68204433,-79.33025532,Gastropub
Old East York,59bb20b679f6c73b6546cb4f,Pomarosa Coffee & Kitchen,43.683201000000004,-79.325849,Coffee Shop
Old East York,514237e9e4b0041cb82cdd54,Al Mandi Restaurant مطعم المندي,43.68222505,-79.32933205,Middle Eastern Restaurant
Old East York,4d8e5df3c1b1721eeafa2e46,Patisserie La Cigogne,43.68251424,-79.32701974,Dessert Shop
Old East York,4fd7a5eba17c090a825b3a91,Sauce,43.68244244,-79.32817099,Bar
Old East York,4e3816b18877541e90eba62f,East York Farmers' Market,43.69048245,-79.32850947,Farmers Market
Old East York,4bed94ba6e8c20a1d0957061,Sugar Moon Salon,43.68299142,-79.32532797,Cosmetics Shop
Old East York,4adb7a7df964a520f02721e3,Last Drop Cafe,43.68882953,-79.32600211,Coffee Shop
Old East York,4b5a645bf964a52017c228e3,Wazema Ethiopian Restaurant,43.68223421,-79.328562,Ethiopian Restaurant
Old East York,579c2998498e3f16b083e829,The Dylan Bar,43.682025,-79.330434,Beer Bar
Old East York,4b737d7ff964a52008b12de3,Hot Pot Cafe,43.68233729999999,-79.32922451,Café
Old East York,4af0b6fcf964a5207ade21e3,Sarah's Cafe and Bar,43.68275163,-79.32720775,Café
Old East York,4b32c94cf964a520ec1325e3,Gerrard Spaghetti & Pizza House,43.68315431,-79.32472274,Pizza Place
Old East York,4b085bf8f964a520050a23e3,El Sol Mexican Gallery Restaurant,43.68280647,-79.32641505,Mexican Restaurant
Old East York,4eb5ee8f30f8d0f18c95e6d3,Linsmore Tavern,43.68215568,-79.32989782,Karaoke Bar
Old East York,4dd1dc8bd16465f3f9462eae,Cafe Tangiers,43.682351000000004,-79.32789100000001,Café
Old East York,4c6d6ce9f2846dcb2c9865e9,Sammon Convenience,43.68695103,-79.33500662,Convenience Store
Old East York,4b575507f964a520e03128e3,East York Memorial Arena,43.69722442,-79.31539709,Skating Rink
Old East York,4b6ba0e7f964a5204b132ce3,East York Curling Club,43.69682673,-79.31365837,Curling Ice
Old East York,5b7bb75e419a9e002c0d0c3c,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
Old East York,4af5cc04f964a520f9fc21e3,The Beer Store,43.6937312,-79.31675909999998,Beer Store
Old East York,4bc934dd3740b71360785e65,Beauty Boutique by Shoppers Drug Mart,43.699232,-79.319319,Cosmetics Shop
Old East York,4c012a56efa2ef3b516daa8c,Stan Wadlow Park,43.69783582,-79.31430329,Park
Old East York,4ba7f083f964a52054c039e3,Dance Kids Canada,43.69656333,-79.3173846,Dance Studio
Downtown,51a11515498ef97667980b8c,DanceLifeX Centre,43.66695583,-79.3852973,Dance Studio
Downtown,4b240652f964a5205a5f24e3,Indigo,43.66906505,-79.38905745,Bookstore
Downtown,4afca145f964a5208e2422e3,Tokyo Sushi,43.66588533,-79.38697685,Sushi Restaurant
Downtown,56637703498eb6bd9dbac796,Wickson Social,43.66590451,-79.38571974,Gastropub
Downtown,59ecf741da2e006b9e11a3d3,The Alley,43.66592245,-79.38556673,Bubble Tea Shop
Downtown,4baabfeef964a52055843ae3,Bay Street Video,43.66888997,-79.38924749,Video Store
Downtown,534c20fa498ee7bc010834ce,Sansotei Ramen 三草亭,43.66673479,-79.38535300000001,Ramen Restaurant
Downtown,4a72360ef964a52098da1fe3,Ethiopian House,43.6665987,-79.38566907,Ethiopian Restaurant
Downtown,5d9399e49b61d90008bac7b0,Bar Volo,43.66546185,-79.38569158,Beer Bar
Downtown,4e52a293483bf6d4ed3a4665,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Downtown,5212b8cd498e2382091b2df9,Aroma Espresso Bar,43.66796264,-79.38887274,Café
Downtown,5b2d934e59c423002c0c6db6,Eataly,43.66975356,-79.3887198,Gourmet Shop
Downtown,4af5d1a7f964a52046fd21e3,Toronto Hemp Company,43.66841943,-79.38584844,Smoke Shop
Downtown,4fb593c0e4b05a76e2ab2951,Como En Casa,43.66516,-79.384796,Mexican Restaurant
Downtown,55fc4355498e02b96634274e,COS,43.66951629,-79.39038981,Clothing Store
Downtown,4ad4c060f964a52086f720e3,7 West Cafe,43.66866503,-79.38682954,Café
Downtown,4bedf8b5e24d20a17b567214,Kothur Indian Cuisine,43.6678723,-79.38565911,Indian Restaurant
Downtown,4ad4c063f964a52044f820e3,Harry Rosen Menswear,43.66966133,-79.39058465,Men's Store
Downtown,5738ca80cd10b91a6747abde,Pi Co.,43.670107,-79.389852,Pizza Place
Downtown,55457219498ea16d16550d3d,Riddle Room,43.66588109,-79.38493615,General Entertainment
Downtown,548284f9498e36974b739c90,NC Salon +,43.66940594,-79.38674753,Health & Beauty Service
Downtown,5a69ba9112138476a91996f8,Dal Moro's Fresh Pasta To Go,43.6666407,-79.38540024,Italian Restaurant
Downtown,511197b4e4b0a57c983763fd,Windsor Arms Tea Room,43.66886234,-79.39077453,Tea Room
Downtown,4b9d206bf964a520e69136e3,Queen's Park,43.663946100000004,-79.39217953,Park
Downtown,52d4578e498e5273f7099477,Bikram Yoga Yonge,43.66820532,-79.38578009999999,Yoga Studio
Downtown,5ae108be4420d8002c844255,The Anndore House,43.66880061,-79.38541265,Hotel
Downtown,4c792e4981bca093af5efc14,Crown Princess Fine Dining 伯爵名宴,43.66645493,-79.38769789,Chinese Restaurant
Downtown,554ea8bd498efa064ec03031,Paramount Fine Foods,43.67067671,-79.38986486,Middle Eastern Restaurant
Downtown,4bdcc9cf462b2d7f1f65113c,Wish,43.66875927,-79.38569365,Restaurant
Downtown,4ad4c062f964a5200df820e3,Bloor-Yorkville,43.67021435,-79.39104697,Shopping Mall
Downtown,4af5b3a5f964a5208dfb21e3,New Yorker Deli,43.66853283,-79.38895475,Deli / Bodega
Downtown,55249bd2498ebecfb8a6e32c,The One Eighty,43.66857541,-79.38821002,American Restaurant
Downtown,4ad4c063f964a52029f820e3,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
Downtown,57e074a7498ef24d3980d2f5,Planta Yorkville,43.67021346,-79.38951245,Vegetarian / Vegan Restaurant
Downtown,53f5e2fd498ee389ab52b446,Hone Fitness,43.66748372,-79.38551017,Gym
Downtown,4ad4c064f964a52098f820e3,Fiorio Hair Design,43.67016971,-79.39140019,Cosmetics Shop
Downtown,4ae601d7f964a520fda321e3,Windsor Arms Hotel,43.6687811,-79.39085,Hotel
Downtown,4aada317f964a5201a6120e3,Isabel Bader Theatre,43.66732927,-79.39260351,College Theater
Downtown,4ad4c063f964a52043f820e3,Hermes,43.66913223,-79.39268275,Clothing Store
Downtown,4af6feaef964a5209d0422e3,LCBO,43.66932633,-79.38791684,Liquor Store
Downtown,527beeb211d295bc9cbfb692,Ritz Caribbean Food,43.66954527,-79.38650616,Caribbean Restaurant
Downtown,4ad4c05ff964a5203af720e3,Yamato Japanese Restaurant,43.6706833,-79.39105579999999,Japanese Restaurant
Downtown,4b2d27b4f964a520a6cf24e3,Coach House Restaurant,43.6649906,-79.38481416,Diner
Downtown,4cbca3e6adcd5481db832fa2,Sandwich Box,43.67012297,-79.38954953,Sandwich Place
Downtown,57759b97498ec87e7b75736a,Holy Chuck,43.66524054,-79.38472817,Burger Joint
Downtown,56046c7d498e66c67551d0e3,Sorry Coffee Co.,43.66995375,-79.39182813,Coffee Shop
Downtown,5acd155ea879216dfece538d,Constantine,43.66877273,-79.38528711,Mediterranean Restaurant
Downtown,5a1f102a646e38375b20d8fd,Rolltation,43.669388,-79.386566,Sushi Restaurant
Downtown,4d249ace0e998cfa43b9253f,Starbucks,43.67034,-79.388262,Coffee Shop
Downtown,51644249e4b0adc5d22d0257,The Salad House,43.66950802,-79.38606068,Mediterranean Restaurant
Dorset Park,4b647754f964a52079b52ae3,Spicy Dragon,43.74921946,-79.27508201,Asian Restaurant
Dorset Park,4bb7b0067421a5933ee2c040,GoodLife Fitness Scarborough Kennedy and Lawrence,43.752151,-79.274801,Gym
Dorset Park,4bd706687b1876b0046d8d86,Harvey's,43.74955275,-79.27627488,Burger Joint
Dorset Park,4ba53de6f964a52093f038e3,Shoppers Drug Mart,43.748982,-79.276611,Pharmacy
Dorset Park,4bc705e7af07a5930f5c7e2d,Tim Hortons,43.75006564,-79.27401245,Coffee Shop
Dorset Park,4ce5b4170f196dcb1b9432ae,Petro-Canada,43.749821999999995,-79.27555,Gas Station
Dorset Park,4e4ef61ac65bb313ba7fb7a0,Subway,43.74890747,-79.27545169,Sandwich Place
Dorset Park,4f47c8d7e4b0291e47928e84,The Beer Store,43.7506033,-79.27680140000001,Beer Store
Dorset Park,4be572b42468c92856010043,Burger King,43.75103452,-79.26553662,Fast Food Restaurant
Dorset Park,4b0bdcc3f964a520363423e3,Lawrence East RT Station,43.75038339,-79.27019164,Light Rail Station
Dorset Park,4e1303d31838f8ad8169b264,Lawrence Ave E & Kennedy Rd,43.74966489,-79.2750187,Intersection
Dorset Park,4b119336f964a520ac7f23e3,Lastman's Bad Boy,43.75057221,-79.27482053,Furniture / Home Store
Dorset Park,4cf14c49cc61a35dde01149e,Jesse Jr. Filipino Foods,43.74913222,-79.27510039,Asian Restaurant
Dorset Park,4e57f58ed22d61e8f341ede6,Walking On A Cloud,43.750040000000006,-79.27545,Shoe Store
Richview,4b97d2fcf964a5200d1835e3,Gourmet Express,43.69311138,-79.55729392,Chinese Restaurant
Richview,4fac47d2e4b0f8e90a590479,Subway® Restaurants,43.69293572,-79.55735092,Sandwich Place
Richview,4c8aa09c770fb60c894dd4c3,The Beer Store,43.6933138,-79.5572835,Beer Store
Richview,4d8bf4399f3fb1f7d84dfdbc,Shoppers Drug Mart,43.693411,-79.557073,Pharmacy
Richview,4d6d1a3bcf7e41bdcec28285,TD Canada Trust,43.6939219,-79.5574106,Bank
Richview,4ba28d26f964a520710338e3,Petro-Canada,43.694109000000005,-79.55804599999999,Gas Station
Richview,4ba2faf2f964a520162638e3,Pizza Pizza,43.69321312,-79.55729000000001,Pizza Place
Richview,4bcccdc0937ca5935bcbab92,Food Basics,43.69356063,-79.55740525,Supermarket
Richview,4babe056f964a52050d13ae3,Rogers,43.69262,-79.557402,Mobile Phone Shop
Richview,4c8818e6bbec6dcbc23bd158,TTC Bus 45 Kipling,43.69090731,-79.55706596,Bus Line
Richview,4dcef910c65bdac7136febf8,Westway Centre,43.69342527,-79.55758635,Shopping Mall
Richview,4d4ff93ce0275481120f9cb6,Country Style,43.694365999999995,-79.557439,Coffee Shop
Downtown,56201ed4498e7f700c462170,Miku,43.64137436,-79.37753063,Japanese Restaurant
Downtown,4b155081f964a520b4b023e3,Scotiabank Arena,43.64344618,-79.37903989,Basketball Stadium
Downtown,5a53c6b0b0405614996330c6,Mos Mos,43.64163955,-79.37755178,Coffee Shop
Downtown,4b60d5b9f964a52071fc29e3,Air Canada Club,43.643224100000005,-79.37915938,Lounge
Downtown,4be46c832468c92887c1fe42,Real Sports Apparel,43.64285985,-79.38018363,Sporting Goods Shop
Downtown,4c05b0ce5753c92838e739f1,Real Sports Bar & Grill,43.64255847,-79.37996507,Sports Bar
Downtown,4bdb8c1cc79cc928a77583e9,Maple Leaf Square,43.64292523,-79.38089182,Plaza
Downtown,4b75f350f964a5207c312ee3,Alexandro's World Famous Gyros,43.64166271,-79.37521377,Greek Restaurant
Downtown,4ad4c05bf964a5209bf520e3,"The Westin Harbour Castle, Toronto",43.64121139,-79.37574863,Hotel
Downtown,4e49413e81dc766f3e3d6312,Harbour Square Park,43.63925269,-79.37839548,Park
Downtown,4ad7b757f964a520ff0d21e3,Harbour 60 Toronto,43.64222021,-79.37794459,Steakhouse
Downtown,4cb87a334c60a093c04a39ca,Le Germain Hotel,43.64312503,-79.38091771,Hotel
Downtown,563d2f2dcd10bcf27ae37c3b,Pilot Coffee Roasters,43.64501814,-79.38041509,Coffee Shop
Downtown,4aeb719af964a52020c221e3,LCBO,43.6429438,-79.37243989,Liquor Store
Downtown,4caaabd8f47ea143763b8521,Longo's Maple Leaf Square,43.642516799999996,-79.38139302,Supermarket
Downtown,5346c98a498ed612110d0f60,iQ Food Co,43.642851,-79.382081,Salad Place
Downtown,4b55dfbff964a5200ef427e3,TELUS Store,43.64331243,-79.38099939,IT Services
Downtown,5c08474447f876002c736b68,WVRST,43.64496809,-79.38137632,Beer Bar
Downtown,4d07f8041657a35d19272ae7,Lake Ontario,43.63894493,-79.37966466,Lake
Downtown,4bfaa3494a67c928d08528cf,Harbourfront,43.63952563,-79.38068838,Neighborhood
Downtown,55a19437498eeea53fa58b54,BeaverTails,43.639736,-79.38006800000001,Dessert Shop
Downtown,57b22076498efeeeb93cfc47,Sharetea,43.64017597,-79.37960567,Bubble Tea Shop
Downtown,4c9fbdd77c096dcbfe43e1d1,e11even,43.64242559,-79.38144094,New American Restaurant
Downtown,4ad4c05ef964a520d8f620e3,Hockey Hall Of Fame (Hockey Hall of Fame),43.64697445,-79.37732324,Museum
Downtown,4ad4c05bf964a520a7f520e3,The Fairmont Royal York,43.64544915,-79.38150765,Hotel
Downtown,4b56a44ff964a5206e1728e3,The Keg Steakhouse + Bar,43.64667638,-79.37482155,Steakhouse
Downtown,5481b06c498ee191fa045a00,Kupfert & Kim,43.64117859,-79.37814448,Vegetarian / Vegan Restaurant
Downtown,4e67c316483bef6eb8171e49,DAVIDsTEA,43.64665774,-79.37764103,Tea Room
Downtown,4fd71d33e4b0b5e7100bfde6,The Chartroom Bar & Lounge,43.64048591,-79.37604354,Hotel Bar
Downtown,4ad4c062f964a520b8f720e3,Meridian Hall,43.64629212,-79.3760218,Concert Hall
Downtown,5a4fdf56772fbc5e9fa73c7f,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Downtown,4bbcd229593fef3b77ab0256,Booster Juice,43.64322536,-79.38123829999999,Smoothie Shop
Downtown,57c76c1b498e26057391344c,Uncle Tetsu's Japanese Cheesecake,43.64442751,-79.38131123,Bakery
Downtown,4ad4c05df964a5203cf620e3,Library Bar,43.64550019,-79.38160167,Hotel Bar
Downtown,5a0f2414c3658815295727a5,The Danish Pastry House,43.64526188,-79.38084967,Bakery
Downtown,4be81c74ee96c92873a7fdbf,Sushi Shop,43.643485,-79.38096,Restaurant
Downtown,5b15659b1c062d0024e7cf81,Eggspectation,43.646526,-79.375134,Breakfast Spot
Downtown,4ad4c063f964a5201df820e3,Brookfield Place,43.64679064,-79.37876939,Shopping Mall
Downtown,5669c9fd498e28dcd049abbd,McCafé,43.64449069,-79.38110912,Café
Downtown,4b8bce0af964a52038ac32e3,Tim Hortons,43.64625597,-79.37957346,Coffee Shop
Downtown,4d0faed7d467236a7291bf4a,Corks Beer & Wine Bar,43.64249339,-79.38154043,Bar
Downtown,56cf4d80498ebf41870d5317,Starbucks,43.64458075,-79.38167198,Coffee Shop
Downtown,4cd4417904c2236ae6f1d1c7,Spirit of Hockey,43.64704692,-79.37753728,Sporting Goods Shop
Downtown,4b83ddb4f964a5204f1431e3,Starbucks,43.64309,-79.383071,Coffee Shop
Downtown,4d75709afc766a31c3378e1a,Aria Ristorante,43.6432988,-79.38103415,Italian Restaurant
Downtown,4ada6dfcf964a520842221e3,Starbucks,43.640257,-79.381731,Coffee Shop
Downtown,53ce90f9498e1f551850bf30,Sportchek,43.64281484,-79.38040776,Sporting Goods Shop
Downtown,5b9299663d479100392ebe10,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
Downtown,4cd490c87da9a35d926ae4b9,TD Canada Trust,43.64219453,-79.38084349,Bank
Downtown,4cc6e4f4b3de9c74a8afb4c9,Starbucks,43.64248404,-79.38137333,Coffee Shop
Ionview,4debf9eb7d8b6c7a53677ab2,Jack Goodlad Park,43.74091567,-79.27053223,Park
Ionview,4c41a7a9da3dc928282dc9b9,Goodlad Diamonds,43.74302033,-79.27120384,Baseball Field
Kennedy Park,4b50d3b6f964a520ec3327e3,LCBO,43.73577829,-79.24809347,Liquor Store
Kennedy Park,4b2405e2f964a5204b5f24e3,The Beer Store,43.735941100000005,-79.2488052,Beer Store
Kennedy Park,4dd2dfc2d16451f0c6bfe013,Rexall,43.7368944,-79.24931421,Pharmacy
Kennedy Park,4c214f097e85c928d556ba21,Subway,43.73529584,-79.24721679,Sandwich Place
Kennedy Park,4ad8980ef964a520a11221e3,Tara Inn,43.73529409,-79.25274019,Wings Joint
Kennedy Park,4b0f195ff964a520265f23e3,Shoppers Drug Mart,43.736394,-79.247491,Pharmacy
Kennedy Park,4d56f615e7f1a1cd4f8d0da5,Mendoza's Bakery,43.73539636,-79.24694583,Bakery
Kennedy Park,4b4d11edf964a520e1c926e3,Rexall,43.73656,-79.248942,Pharmacy
Kennedy Park,4b50d33af964a520d73327e3,Stephen's No Frills,43.737627,-79.246737,Grocery Store
Kennedy Park,5df10e0fe91ae30008cf83cf,LifeCare Mobility Solutions & Stairlifts,43.7305979,-79.2464743,Shopping Mall
Rexdale,4db84fef5da3b5fa68bd05f0,Ester Lorrie Park,43.727337,-79.579394,Park
Rexdale,57a35690498e83a8cbc950a4,Perpetual Rhythms Entertainment Services,43.72519616,-79.58575487,Disc Golf
Rexdale,4d1509606d10370436db26bd,Sunnydale Outdoor Rink,43.72460832,-79.57806491,Skating Rink
Rexdale,4be33e971dd22d7f911d96bd,Ten Restaurant & Wine Bar,43.725316,-79.57719499999999,Restaurant
Downtown,4ad69511f964a520e40721e3,The Keg Steakhouse & Bar,43.64993725,-79.38419605,Steakhouse
Downtown,4ea43642be7ba4918efc5afa,Adelaide Club Toronto,43.64927944,-79.38192123,Gym / Fitness Center
Downtown,55fc571f498ec35023360858,Cactus Club Cafe,43.64955201,-79.38167073,American Restaurant
Downtown,59cd51c71b0ea516e9e7b3aa,Pilot Coffee Roasters,43.64883539,-79.38093581,Coffee Shop
Downtown,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,43.65227047,-79.38351631,Plaza
Downtown,5aff06ca6e4650002cc6286b,Rosalinda,43.65025248,-79.38515576,Vegetarian / Vegan Restaurant
Downtown,4bd8cde92e6f0f47dcb20808,Hy's Steakhouse,43.64950476,-79.3829185,Steakhouse
Downtown,4e048b98315168be7fd7ee4d,Estiatorio Volos,43.65032913,-79.38453301,Greek Restaurant
Downtown,4ad4c05ef964a5208ef620e3,Old City Hall,43.6520088,-79.38174422,Monument / Landmark
Downtown,54132b3b498ee9ca9332e189,M Square Coffee Co,43.65121797,-79.3835546,Coffee Shop
Downtown,50ecb1fae4b0beb13294f0aa,John & Sons Oyster House,43.65065643,-79.38161285,Seafood Restaurant
Downtown,4d2c55ea55a8b60c5004efc0,deKEFIR,43.6504332,-79.37939325,Ice Cream Shop
Downtown,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156873,-79.37926594,American Restaurant
Downtown,5a3a846af62e0960e9364d11,Bulldog On The Block,43.65065219,-79.38414093,Coffee Shop
Downtown,4ad4c062f964a520e5f720e3,Four Seasons Centre for the Performing Arts,43.650591999999996,-79.385806,Concert Hall
Downtown,4b8d5856f964a520f4f532e3,Noodle King,43.65170633,-79.38304629,Asian Restaurant
Downtown,59603f86112c6c70931c9401,King Taps,43.64847597,-79.38205778,Gastropub
Downtown,5214e7c111d2a83379eae21f,The Chase,43.65095198,-79.37942202,New American Restaurant
Downtown,559a8f5a498e31f945041245,Maman,43.64830874,-79.38225334,Café
Downtown,4dcbf219d22d7ffe9d39197e,Brick Street Bakery,43.64881516,-79.38060469,Bakery
Downtown,514627d1e4b0dba1b85e9ba8,Dineen Coffee,43.650496999999994,-79.378765,Café
Downtown,5a32970da42362290203a9d6,Assembly Chef's Hall,43.65057887,-79.38341193,Food Court
Downtown,5894c1f9266c1121f0a757d1,Boxcar Social Temperance,43.65055725,-79.38195635,Bar
Downtown,4adf85e1f964a5206e7b21e3,Hudson's Bay,43.65203982,-79.38039146,Department Store
Downtown,50e44770e4b0e03a48c0d8a8,Kupfert & Kim (First Canadian Place),43.64854659,-79.38162406,Gluten-free Restaurant
Downtown,4b8702fdf964a52055ab31e3,The Cambridge Club,43.65166288,-79.3830747,Gym
Downtown,501ae947e4b0d11883b910a7,Equinox Bay Street,43.64809974,-79.37998869,Gym
Downtown,56df0683498e7d0423e91b5b,iQ Food Co. (First Canadian Place),43.64835709,-79.38219242,Salad Place
Downtown,4b114234f964a520637923e3,Pumpernickel's Deli,43.6488315,-79.38197006,Deli / Bodega
Downtown,4ad4c05df964a52059f620e3,Canoe,43.64745207,-79.38132002,Restaurant
Downtown,4b6609b3f964a5200c102be3,Toronto PATH System,43.64990341,-79.3830527,General Travel
Downtown,4ad4c060f964a5207cf720e3,John & Sons Oyster House,43.650602299999996,-79.38155511,Seafood Restaurant
Downtown,4dfe1cf0a809d61e2fc568ce,Bannock,43.65210117,-79.38117828,Restaurant
Downtown,5462ac56498e128ccafe8fea,Pizzeria Libretto,43.64833355,-79.3851105,Pizza Place
